placeId,reviewNumber,rating,text,title,userContributions,userLocation,publishedDate,stayDate
379184,6,5,"Had a wonderful Saturday dinner here at the (highest) recommendation of family friend who is in the seafood business. Dining room is cozy and pretty (very romantic). Under chef's expert and minimalist preparation, all dishes were prepared to reflect the freshness of the seafood. We (5) had just about everything on the menu: kampachi crudo, pan roasted pacific cod, local smoked trout, local short ribs, etc.
The only blemish on our otherwise perfect evening was that even with a 8:30pm reservation we still had to wait almost 20 min to be seated.","A gem! Sustainable local seafood at its best!",453,"New York",01feb2019,31jan2019
446702,0,5,"Thoughtful service, excellent Italian cuisine, no rushed experience, despite our coming at the end of the lunch hour.  Fabulous!","Excellent Italian cuisine!",10,"San Francisco, CA",09jun2019,31jul2018
446702,1,2,"I've been here one day with my husband celebrating our anniversary and it was frustrating. Terun was too crowded that day, and we decided to risk another italian restaurant, but it was a bad decision. The pasta seems like those you can buy in the grocery store, not homemade as you would expect from an Italian restaurant. Also, the sauce was acid, as good as Prego sauce can taste. I do not recommend.  ","Too expensive for the quality",19,"Stanford, California",04mar2019,30apr2018
446702,2,3,"Went to Spalti with high expectations given reviews from Yelp and their website.  And a few friends had nice things to say about it. My partner and I went with another couple on a sleepy Sunday night in late January of 2019. That may have been part of the problem.  The whole evening seemed ""sleepy"".  Slow service: we didn't get the menu for 8 or 10 minutes, and the appetizers and main courses were very slow to emerge.  All of the food was edible but not memorable.  Puzzling to me how or why they have a good reputation.  Will not return.","Surprisingly ordinary",47,"Berkeley, California",17feb2019,31jan2019
446702,3,5,"Three of us visited this Italian restaurant on California Ave in Palo Alto without reservations.  I had a tasty salad and then veal piccata (veal with capers and lemons).  I am nondairy and waitress was very attentive, even reminding me of the milk in the bread.  Instead of mashed potatoes, I had carrot pieces alternating with broccoli pieces, attractively arrayed.  Friends had risotto with salmon and the fettuccini  verde (pasta with chicken and mushrooms).  Pleasant wines.  Main courses were under $30 and salads about $10.  Modern artwork on walls.","Lovely food on a rainy night",22,"Palo Alto",16jan2019,31jan2019
446746,0,5,"I have been eating here for years and the food has always hit the mark. Their jambalaya and their etouffee is truly delicious and always finish it off with their beignets!","Local Creole Gem",66,"Mountain View, California",14aug2019,31jul2019
446746,1,5,"This restaurant ticks all of the boxes and I've already made plans to go back with more friends. CreoLa is not fancy, but they accept reservations, the menu selection is diverse, wait staff is accommodating, and the food is DELICIOUS! Their lot offers ample parking and the property is ADA/disabled friendly.

Even better, their prices are reasonable. Lunch, which included beverages, appetizers, a main entree, and desert, averaged about $32.50/PP before tip. 

San Carlos is a 20-30 mInutes drive from San Francisco, but well worth it if you prefer good food over fancy.","New Favorite",28,"Bay Area",12aug2019,31aug2019
446746,2,5,"I can only eat a restaurant lunch in the summer and was longing for an oyster po'boy like I had first ever eaten in the South.  CreoLa hit the sandwich right with the bread--crackly crisp on the outside and soft in the interior.  The oyster was lightly breaded and crispy on the outside but creamy and delicious inside and then simply dressed with lettuce, a slice of tomato and an equally yummy spicy remoulade sauce.   I would totally return to CreoLa any time I have a craving for some South in my mouth.","Best Oyster Po'Boy in the Peninsula",161,"San Mateo, California, United States",07aug2019,31aug2019
446746,3,4,"more like 3.5 stars, their food's reasonably priced and got them the half star, food is decent but doesn't have the wow factor to me, gumbo is not my type","reasonably priced",109,"San Francisco, California",14jul2019,31jul2019
446746,4,5,"This is a restaurant I have wanted to try for a long time. It did not disappoint!  Not a fan of grits, but theirs were delicious as well as the fried chicken red beans and rice!","Birthday celebration",7,"",04jun2019,31may2019
446750,0,4,"箸を使って白いご飯が食べたくなり、日本食の名店の系列らしいこちらにランチに行ってみた。がっつりヘビーな食事が続いた後で、日本の味でほっとできる貴重なお店。しかし、日本国内で食べるご飯とカリフォルニア米は別物だし、とんかつの肉は脂身が少なめだったり、天ぷらの衣なども微妙に日本とは違うようで、地元の口に合うよう色々とアレンジされているのかなと面白かった。
外観もメニューの種類や数も値段設定も、そのまま日本によくある小綺麗な食堂だが、接客スタッフさんは日本人ではなく、お客さんも地元の方が多く、会計にはチップも必要。物価高のシリコンバレーにあって、ファストフード店を除けば、1000円前後で食べられるランチは、周辺の相場の半値かそれ以下という点も驚きだが。","ほっとする日本食堂",84,"Tokyo Prefecture, Japan",26aug2019,31aug2019
446755,0,2,"Very local, crazy ambiance with routine food. Tends to be expensive. House wine $10. Friendly staff, bar and many tables. Cowboy boots and buffalo head over bar with license plates under. Ample parking in front.","Funky",232,"Arroyo Grande, California",25aug2019,31aug2019
446755,1,4,"This is a go-to restaurant on our way home, we usually eat here at least once or twice a month. The specials are always amazing, whatever craziness is described, just trust and order--it works. The burgers are good, my husband especially loves the Dueling Louis Armstrong salad, with lobster and shrimp. It is a really good salad. I just never get past the specials. Also, this is an excellent choice for healthy kids meals on a regular basis. All of the kids meals come with fruit or vegetable, and the staff are great about making adjustments. The kids menu also doubles as a scavenger hunt, you will see other kids wandering about the restaurant, hunting among all the crazy items hung on the walls and ceiling to check off items on their list. It's not the cheapest place to eat, but if you're looking for a place that can serve as a healthy family dinner with everyone around the table, this is great. And no matter how many times we eat here, something on the walls around our table always sparks a conversation. When we're doing a lot of driving and activities during the school year, it's a godsend for maintaining family dinner. ","Great kids meals",24,"Half Moon Bay, California",11aug2019,31aug2019
446755,2,4,"We went there on a Friday for brunch but didn't realize that brunch is only served until 11.00 a.m.during the week. So we ordered lunch instead. 
We were a fairly large group of about 7 adults and an infant.  We got the oval table in the back which was perfect for us. The restaurant also wasn't as crowded as it is on weekends (we were told). There was plenty of space behind us. 
To start, we ordered sweet potato fries for the table and a couple of milk shakes. They were both delicious. Then we ordered chinese chicken salad, burgers with chicken, salmon salad, and vegetarian burgers. We ended with two orders of the white chocolate bread pudding which was divine. There were plenty of leftovers to take home too because the servings were huge.  
I recommend you go with a hearty appetite.","Good food in an unusually decorated setting",52,"Dallas, Texas, United States",06aug2019,31aug2019
